name,id,cot_type,servertime
AD734A,39725773,a-n-A-C-F-m,201705071745
ICAO-A4FDDB,39785702,a-n-A-C-F-m,201705080635
A3FF61,39731688,a-n-A-C-F-m,201705071750
AB7B02,39666997,a-n-A-C-F-m,201705071650
ICAO-A4E41D,39787144,a-n-A-C-F-m,201705080715
A50CB7,39763261,a-n-A-C-F-m,201705071810
ICAO-AB856C,39768797,a-n-A-C-F-m,201705071925
ADE2B8,39794595,a-n-A-C-F-m,201705080845
A96BA2,39691685,a-n-A-C-F-m,201705071710
A85119,39806912,a-n-A-C-F-m,201705080850
A403F4,39711427,a-n-A-C-F-m,201705071725
ABF17F,39792654,a-n-A-C-F-m,201705080845
AB7B02,39668812,a-n-A-C-F-m,201705071650
AA7E7C,39678770,a-n-A-C-F-m,201705071700
42423F,39661634,a-n-A-C-F-m,201705071640
ICAO-47C5CA,39775988,a-n-A-C-F,201705072055
ICAO-AB856C,39768908,a-n-A-C-F-m,201705071925
ICAO-780A15,39775696,a-n-A-C-F,201705072045
ICAO-4006AC,39778377,a-n-A-C-F,201705072230
A3EE1F,39658116,a-n-A-C-F-m,201705071635
AB1971,39705886,a-n-A-C-F-m,201705071720
A84D62,39754688,a-n-A-C-F-m,201705071800
ICAO-AA2BA4,39786280,a-n-A-C-F-m,201705080645
AA7C64,39720179,a-n-A-C-F-m,201705071730
AA600A,39668782,a-n-A-C-F-m,201705071650
A63665,39681060,a-n-A-C-F-m,201705071700
A6082F,39694115,a-n-A-C-F-m,201705071710
AD8836,39682157,a-n-A-C-F-m,201705071700
ICAO-A1DC60,39765809,a-n-A-C-F-m,201705071835
ICAO-AA4548,39768562,a-n-A-C-F-m,201705071910
ICAO-A372A4,39775488,a-n-A-C-F-m,201705072045
A87904,39704320,a-n-A-C-F-m,201705071720
ADE2B8,39796757,a-n-A-C-F-m,201705080845
C0193B,39727717,a-n-A-C-F-m,201705071745
A98ED9,39715276,a-n-A-C-F-m,201705071725
A96BA2,39690295,a-n-A-C-F-m,201705071710
AA60AF,39715098,a-n-A-C-F-m,201705071725
AA8B40,39691841,a-n-A-C-F-m,201705071710
A12BCD,39729552,a-n-A-C-F-m,201705071750
C0193B,39733711,a-n-A-C-F-m,201705071750
AB4BA6,39686858,a-n-A-C-F-m,201705071705
AD935B,39709467,a-n-A-C-F-m,201705071720
AD4F72,39806526,a-n-A-C-F-m,201705080850
AB23B5,39715644,a-n-A-C-F-m,201705071725
AA6F46,39710951,a-n-A-C-F-m,201705071725
AD8BED,39733394,a-n-A-C-F-m,201705071750
A403F4,39710658,a-n-A-C-F-m,201705071725
ICAO-4006C1,39765164,a-n-A-C-F,201705071820
ACC3B4,39793204,a-n-A-C-F-m,201705080845
AACF19,39736128,a-n-A-C-F-m,201705071755
AA75EF,39720736,a-n-A-C-F-m,201705071735
AA60AF,39711272,a-n-A-C-F-m,201705071725
ICAO-A71F24,39784548,a-n-A-C-F-m,201705080605
A0DDFB,39757455,a-n-A-C-F-m,201705071805
C20C9,39735815,a-n-A-C-F-m,201705071755
ICAO-AD6C3B,39773293,a-n-A-C-F-m,201705072020
A45091,39756299,a-n-A-C-F-m,201705071805
A84D62,39762916,a-n-A-C-F-m,201705071810
A791C0,39762585,a-n-A-C-F-m,201705071810
AA7E7C,39679425,a-n-A-C-F-m,201705071700
ICAO-406D78,39777867,a-n-A-C-F,201705072210
A836FB,39676629,a-n-A-C-F-m,201705071655
ICAO-A6CB48,39787133,a-n-A-C-F-m,201705080710
A836FB,39676788,a-n-A-C-F-m,201705071655
ICAO-AAABF6,39719225,a-n-A-C-F-m,201705071730
ICAO-A8B760,39771964,a-n-A-C-F-m,201705072000
A8C802,39673110,a-n-A-C-F-m,201705071655
ICAO-AAABF6,39719197,a-n-A-C-F-m,201705071730
ICAO-47C5CA,39775999,a-n-A-C-F,201705072055
A6A7DC,39657789,a-n-A-C-F-m,201705071635
AA600A,39668958,a-n-A-C-F-m,201705071650
A63665,39681665,a-n-A-C-F-m,201705071700
AA60AF,39709076,a-n-A-C-F-m,201705071720
AA75EF,39721972,a-n-A-C-F-m,201705071735
A1AA24,39658496,a-n-A-C-F-m,201705071635
ICAO-47C5C7,39781534,a-n-A-C-F,201705072345
A8299A,39669638,a-n-A-C-F-m,201705071650
ICAO-406B12,39777263,a-n-A-C-F,201705072140
A8299A,39670408,a-n-A-C-F-m,201705071650
ICAO-A845F4,39791772,a-n-A-C-F-m,201705080840
A6A7DC,39662427,a-n-A-C-F-m,201705071645
A8913B,39691639,a-n-A-C-F-m,201705071710
C01EF7,39758186,a-n-A-C-F-m,201705071805
A9C5C5,39795079,a-n-A-C-F-m,201705080845
ICAO-ACD5AD,39753419,a-n-A-C-F-m,201705071800
AA56B6,39715949,a-n-A-C-F-m,201705071725
A6FA94,39665301,a-n-A-C-F-m,201705071645
ICAO-AC67F2,39766169,a-n-A-C-F-m,201705071845
ICAO-A923EF,39774532,a-n-A-C-F-m,201705072035
A63665,39674360,a-n-A-C-F-m,201705071655
A8A3CE,39733408,a-n-A-C-F-m,201705071750
A654CB,39728760,a-n-A-C-F-m,201705071745
A84D62,39761984,a-n-A-C-F-m,201705071805
A6082F,39700996,a-n-A-C-F-m,201705071715
ICAO-398904,39771715,a-n-A-C-F,201705071955
A38E11,39685103,a-n-A-C-F-m,201705071705
A7FED0,39706164,a-n-A-C-F-m,201705071720
A7103C,39795956,a-n-A-C-F-m,201705080845
ICAO-A88E71,39661945,a-n-A-C-F-m,201705071640
ICAO-A2A77B,39787500,a-n-A-C-F-m,201705080720
ICAO-A71F24,39784623,a-n-A-C-F-m,201705080610
A3FF61,39746322,a-n-A-C-F-m,201705071800
C06A39,39797336,a-n-A-C-F-m,201705080850
A66E52,39717416,a-n-A-C-F-m,201705071730
ICAO-AA2BC5,39784449,a-n-A-C-F-m,201705080555
ICAO-A2C094,39776600,a-n-A-C-F-m,201705072125
AA60AF,39717192,a-n-A-C-F-m,201705071730
C0193B,39734285,a-n-A-C-F-m,201705071750
ICAO-A6FF58,39790881,a-n-A-C-F-s,201705080835
A35AAE,39717605,a-n-A-C-F-m,201705071730
AA56B6,39714164,a-n-A-C-F-m,201705071725
ICAO-A658DE,39686077,a-n-A-C-F-m,201705071705
C07EEF,39664919,a-n-A-C-F-m,201705071645
A98ED9,39716434,a-n-A-C-F-m,201705071725
A71EFA,39674796,a-n-A-C-F-m,201705071655
ICAO-398904,39771653,a-n-A-C-F,201705071955
A262A9,39677176,a-n-A-C-F-m,201705071655
A12F78,39762692,a-n-A-C-F-m,201705071810
ICAO-A658DE,39684503,a-n-A-C-F-m,201705071705
AA75EF,39720663,a-n-A-C-F-m,201705071735
C06A39,39688849,a-n-A-C-F-m,201705071705
ICAO-4B1884,39769241,a-n-A-C-F,201705071930
A66E52,39719615,a-n-A-C-F-m,201705071730
ICAO-A77B35,39775099,a-n-A-C-F-m,201705072040
A84D62,39761278,a-n-A-C-F-m,201705071805
AB23B5,39716098,a-n-A-C-F-m,201705071725
ICAO-3C6518,39776467,a-n-A-C-F,201705072115
A2F591,39688534,a-n-A-C-F-m,201705071705
ICAO-A364EA,39729059,a-n-A-C-F-m,201705071745
ICAO-406B12,39777095,a-n-A-C-F,201705072135
A2F591,39694413,a-n-A-C-F-m,201705071710
ICAO-A6FF58,39791464,a-n-A-C-F-s,201705080840
ICAO-A923EF,39774636,a-n-A-C-F-m,201705072035
A583F5,39661712,a-n-A-C-F-m,201705071640
A45091,39761690,a-n-A-C-F-m,201705071805
A0DDFB,39756773,a-n-A-C-F-m,201705071805
ICAO-4006A8,39776783,a-n-A-C-F,201705072130
ICAO-A11F9D,39776892,a-n-A-C-F-m,201705072130
ADE2B8,39806741,a-n-A-C-F-m,201705080850
3C64EC,39720714,a-n-A-C-F-m,201705071735
AD734A,39726486,a-n-A-C-F-m,201705071745
ABA7B0,39666755,a-n-A-C-F-m,201705071650
AA7E7C,39682052,a-n-A-C-F-m,201705071700
ICAO-A8AEF3,39772940,a-n-A-C-F-m,201705072015
AA60AF,39717311,a-n-A-C-F-m,201705071730
A98ED9,39716357,a-n-A-C-F-m,201705071725
ICAO-A4FDDB,39785939,a-n-A-C-F-m,201705080635
A38E11,39689354,a-n-A-C-F-m,201705071705
A0DDFB,39753948,a-n-A-C-F-m,201705071800
A9B85B,39721969,a-n-A-C-F-m,201705071735
AA8B40,39694119,a-n-A-C-F-m,201705071710
A96BA2,39690909,a-n-A-C-F-m,201705071710
ICAO-780A15,39775684,a-n-A-C-F,201705072045
A3EE1F,39657196,a-n-A-C-F-m,201705071635
ICAO-A1C9CD,39768501,a-n-A-C-F-m,201705071910
A85119,39807169,a-n-A-C-F-m,201705080850
AD8BED,39733472,a-n-A-C-F-m,201705071750
A66E52,39717259,a-n-A-C-F-m,201705071730
ICAO-AA2BA4,39786326,a-n-A-C-F-m,201705080645
A8299A,39669899,a-n-A-C-F-m,201705071650
AACF19,39760833,a-n-A-C-F-m,201705071805
ICAO-A8AEF3,39772747,a-n-A-C-F-m,201705072015
ICAO-4BA893,39767895,a-n-A-C-F,201705071905
AD8C4C,39754780,a-n-A-C-F-m,201705071800
A85119,39794949,a-n-A-C-F-m,201705080845
ICAO-A71F24,39780118,a-n-A-C-F-m,201705072305
A6A7DC,39659358,a-n-A-C-F-m,201705071640
AAF183,39685438,a-n-A-C-F-m,201705071705
ICAO-4006AC,39778228,a-n-A-C-F,201705072225
A98ED9,39716597,a-n-A-C-F-m,201705071730
ADE2B8,39808945,a-n-A-C-F-m,201705080850
ICAO-ABE1B6,39783339,a-n-A-C-F-m,201705080425
ABD19E,39658515,a-n-A-C-F-m,201705071635
A38E11,39683230,a-n-A-C-F-m,201705071700
ICAO-4005BA,39770935,a-n-A-C-F,201705071945
A262A9,39674001,a-n-A-C-F-m,201705071655
ACC3B4,39795116,a-n-A-C-F-m,201705080845
ICAO-A4460E,39787476,a-n-A-C-F-m,201705080720
A63665,39678195,a-n-A-C-F-m,201705071655
ICAO-A2C094,39776675,a-n-A-C-F-m,201705072125
ICAO-A68A5D,39768766,a-n-A-C-F-m,201705071920
A7FED0,39701335,a-n-A-C-F-m,201705071715
4BA956,39692568,a-n-A-C-F-m,201705071710
A38E11,39691438,a-n-A-C-F-m,201705071710
A63665,39676899,a-n-A-C-F-m,201705071655
A63665,39683539,a-n-A-C-F-m,201705071700
AA7C64,39718101,a-n-A-C-F-m,201705071730
ICAO-A46CE1,39774153,a-n-A-C-F-m,201705072030
ICAO-7100C8,39764258,a-n-A-C-F,201705071815
ICAO-39BD24,39778906,a-n-A-C-F,201705072240
A2DCEE,39724892,a-n-A-C-F-m,201705071740
AA75EF,39723548,a-n-A-C-F-m,201705071740
ICAO-AC3DD5,39778128,a-n-A-C-F-m,201705072225
ICAO-4CC27F,39764077,a-n-A-C-F,201705071810
A45091,39756975,a-n-A-C-F-m,201705071805
AD734A,39722486,a-n-A-C-F-m,201705071740
ABA7B0,39667965,a-n-A-C-F-m,201705071650
345241,39761094,a-n-A-C-F-m,201705071805
A1AA24,39658652,a-n-A-C-F-m,201705071640
ICAO-AAABF6,39771136,a-n-A-C-F-m,201705071950
ICAO-A2FCFF,39765643,a-n-A-C-F-m,201705071830
A2F591,39693689,a-n-A-C-F-m,201705071710
A1D10C,39664819,a-n-A-C-F-m,201705071645
A7103C,39793606,a-n-A-C-F-m,201705080845
ICAO-7100C8,39764496,a-n-A-C-F,201705071815
A6A7DC,39657330,a-n-A-C-F-m,201705071635
A63665,39682918,a-n-A-C-F-m,201705071700
A38E11,39686985,a-n-A-C-F-m,201705071705
ICAO-40073D,39767313,a-n-A-C-F,201705071900
AD9712,39709197,a-n-A-C-F-m,201705071720
A9B85B,39724542,a-n-A-C-F-m,201705071740
A98ED9,39711937,a-n-A-C-F-m,201705071725
ICAO-AC67F2,39766189,a-n-A-C-F-m,201705071845
AA75EF,39720694,a-n-A-C-F-m,201705071735
ICAO-ABA324,39772323,a-n-A-C-F-m,201705072010
ICAO-7100C8,39764529,a-n-A-C-F,201705071815
ICAO-A16EBC,39776398,a-n-A-C-F-m,201705072105
ICAO-4006A8,39776854,a-n-A-C-F,201705072130
AD734A,39721873,a-n-A-C-F-m,201705071735
ICAO-A6CA7F,39685989,a-n-A-C-F-m,201705071705
ICAO-AB856C,39768886,a-n-A-C-F-m,201705071925
ICAO-A98F6A,39764719,a-n-A-C-F-m,201705071815
AA6F46,39709982,a-n-A-C-F-m,201705071720
C0193B,39729892,a-n-A-C-F-m,201705071750
ICAO-3C650B,39767249,a-n-A-C-F,201705071900
A96BA2,39699318,a-n-A-C-F-m,201705071715
ICAO-A95DBA,39700292,a-n-A-C-F-m,201705071715
ICAO-A3612A,39773733,a-n-A-C-F-m,201705072025
A96BA2,39690366,a-n-A-C-F-m,201705071710
ICAO-ADA5EE,39770580,a-n-A-C-F-m,201705071945
A8913B,39698587,a-n-A-C-F-m,201705071715
AD9712,39710953,a-n-A-C-F-m,201705071725
ICAO-A0012F,39770555,a-n-A-C-F-m,201705071940
AA600A,39664299,a-n-A-C-F-m,201705071645
AB5BF0,39735189,a-n-A-C-F-m,201705071755
A6A7DC,39657699,a-n-A-C-F-m,201705071635
A8E813,39805470,a-n-A-C-F-m,201705080850
A38E11,39683023,a-n-A-C-F-m,201705071700
ICAO-AAABF6,39770845,a-n-A-C-F-m,201705071945
A3EE1F,39657015,a-n-A-C-F-m,201705071635
AD846F,39752545,a-n-A-C-F-m,201705071800
AA600A,39665425,a-n-A-C-F-m,201705071645
ABE42C,39670027,a-n-A-C-F-m,201705071650
AB4BA6,39689075,a-n-A-C-F-m,201705071705
A8913B,39701005,a-n-A-C-F-m,201705071715
A4337C,39731468,a-n-A-C-F-m,201705071750
A63665,39679193,a-n-A-C-F-m,201705071700
ICAO-406C6D,39769673,a-n-A-C-F,201705071935
A8299A,39669745,a-n-A-C-F-m,201705071650
AA7E7C,39680613,a-n-A-C-F-m,201705071700
ICAO-A0B550,39784932,a-n-A-C-F-m,201705080620
AA6F46,39713036,a-n-A-C-F-m,201705071725
A654CB,39727317,a-n-A-C-F-m,201705071745
ABA7B0,39665944,a-n-A-C-F-m,201705071645
A6F00D,39795423,a-n-A-C-F-m,201705080845
A8299A,39677185,a-n-A-C-F-m,201705071655
A33ECC,39802902,a-n-A-C-F-m,201705080850
A45091,39760660,a-n-A-C-F-m,201705071805
AA56B6,39706383,a-n-A-C-F-m,201705071720
AB7B02,39668048,a-n-A-C-F-m,201705071650
ICAO-A68A5D,39768763,a-n-A-C-F-m,201705071920
A66E52,39720010,a-n-A-C-F-m,201705071730
AB7B02,39670794,a-n-A-C-F-m,201705071650
E80244,39684828,a-n-A-C-F-m,201705071705
3C64EC,39719317,a-n-A-C-F-m,201705071730
A836FB,39676050,a-n-A-C-F-m,201705071655
A7FED0,39699392,a-n-A-C-F-m,201705071715
345241,39756524,a-n-A-C-F-m,201705071805
AD734A,39725498,a-n-A-C-F-m,201705071745
ICAO-A0B550,39784918,a-n-A-C-F-m,201705080615
ICAO-A6A7DC,39767066,a-n-A-C-F-m,201705071900
4BA956,39692573,a-n-A-C-F-m,201705071710
ICAO-47C5C7,39766370,a-n-A-C-F,201705071850
A9D86C,39710649,a-n-A-C-F-m,201705071725
A836FB,39678895,a-n-A-C-F-m,201705071700
A98ED9,39716960,a-n-A-C-F-m,201705071730
AA75EF,39722608,a-n-A-C-F-m,201705071740
A2F591,39683907,a-n-A-C-F-m,201705071705
C06A39,39682572,a-n-A-C-F-m,201705071700
ICAO-4006AC,39778261,a-n-A-C-F,201705072225
A1D10C,39659621,a-n-A-C-F-m,201705071640
ABD19E,39661603,a-n-A-C-F-m,201705071640
A836FB,39683154,a-n-A-C-F-m,201705071700
ICAO-4067D6,39772672,a-n-A-C-F,201705072015
AA60AF,39704086,a-n-A-C-F-m,201705071720
A1AA24,39660738,a-n-A-C-F-m,201705071640
AD734A,39725419,a-n-A-C-F-m,201705071745
ICAO-AB355C,39791421,a-n-A-C-F-m,201705080840
ICAO-AA2BA4,39786453,a-n-A-C-F-m,201705080645
ICAO-406D78,39765754,a-n-A-C-F,201705071835
ADE2B8,39794165,a-n-A-C-F-m,201705080845
A63665,39677040,a-n-A-C-F-m,201705071655
ICAO-A89D59,39779095,a-n-A-C-F-m,201705072240
A7FED0,39698271,a-n-A-C-F-m,201705071715
ICAO-AE0224,39773583,a-n-A-C-F,201705072025
ICAO-A0B550,39784827,a-n-A-C-F-m,201705080615
A12BCD,39725372,a-n-A-C-F-m,201705071745
A8A3CE,39727615,a-n-A-C-F-m,201705071745
A2DCEE,39724850,a-n-A-C-F-m,201705071740
A12BCD,39729894,a-n-A-C-F-m,201705071750
ICAO-AA6B9D,39773263,a-n-A-C-F-m,201705072020
A65527,39701359,a-n-A-C-F-m,201705071715
A8E813,39805087,a-n-A-C-F-m,201705080850
AB4BA6,39690520,a-n-A-C-F-m,201705071710
ADE2B8,39796731,a-n-A-C-F-m,201705080845
AB7B02,39668946,a-n-A-C-F-m,201705071650
ICAO-A16C3A,39776737,a-n-A-C-F-m,201705072130
ABA7B0,39662666,a-n-A-C-F-m,201705071645
C0193B,39728262,a-n-A-C-F-m,201705071745
ICAO-A98F6A,39774628,a-n-A-C-F-m,201705072035
AD9712,39707725,a-n-A-C-F-m,201705071720
ICAO-A923EF,39775071,a-n-A-C-F-m,201705072040
AD8BED,39730375,a-n-A-C-F-m,201705071750
A836FB,39671760,a-n-A-C-F-m,201705071655
ICAO-39BD24,39778918,a-n-A-C-F,201705072240
AA8B40,39698031,a-n-A-C-F-m,201705071715
A6082F,39701677,a-n-A-C-F-m,201705071715
ICAO-AB6800,39787801,a-n-A-C-F-m,201705080725
A2F591,39683082,a-n-A-C-F-m,201705071700
ICAO-406B12,39777198,a-n-A-C-F,201705072140
A65527,39700385,a-n-A-C-F-m,201705071715
A2F591,39695890,a-n-A-C-F-m,201705071710
AD935B,39716985,a-n-A-C-F-m,201705071730
AA60AF,39714573,a-n-A-C-F-m,201705071725
AACF19,39754183,a-n-A-C-F-m,201705071800
ICAO-A880FF,39765492,a-n-A-C-F-m,201705071830
A2F591,39688702,a-n-A-C-F-m,201705071705
AAF183,39690374,a-n-A-C-F-m,201705071710
AABD2B,39701093,a-n-A-C-F-m,201705071715
ICAO-4BB1C7,39782296,a-n-A-C-F,201705080030
C0193B,39726624,a-n-A-C-F-m,201705071745
ABA7B0,39662435,a-n-A-C-F-m,201705071645
ICAO-47C5CA,39775911,a-n-A-C-F,201705072050
AACF19,39755866,a-n-A-C-F-m,201705071805
ICAO-AA2BC5,39784448,a-n-A-C-F-m,201705080555
AB7B02,39665645,a-n-A-C-F-m,201705071645
ICAO-C05F54,39736749,a-n-A-C-F,201705071755
AA7C64,39717901,a-n-A-C-F-m,201705071730
A33ECC,39798847,a-n-A-C-F-m,201705080850
A96BA2,39688606,a-n-A-C-F-m,201705071705
ICAO-AA8114,39771259,a-n-A-C-F-m,201705071950
A8C802,39669398,a-n-A-C-F-m,201705071650
A9B85B,39722431,a-n-A-C-F-m,201705071740
A0DDFB,39740972,a-n-A-C-F-m,201705071755
ICAO-A16EC2,39777646,a-n-A-C-F-m,201705072205
A9C737,39726824,a-n-A-C-F-m,201705071745
A7FED0,39702078,a-n-A-C-F-m,201705071715
ICAO-AB6800,39787850,a-n-A-C-F-m,201705080725
A2F591,39685381,a-n-A-C-F-m,201705071705
ICAO-A64DFA,39779501,a-n-A-C-F-m,201705072245
ICAO-A67857,39770226,a-n-A-C-F-m,201705071940
ABA7B0,39666106,a-n-A-C-F-m,201705071645
AA7C64,39717453,a-n-A-C-F-m,201705071730
ICAO-400580,39778720,a-n-A-C-F,201705072235
AD9712,39704433,a-n-A-C-F-m,201705071720
A2F591,39684349,a-n-A-C-F-m,201705071705
AABD2B,39702525,a-n-A-C-F-m,201705071715
A12BCD,39725933,a-n-A-C-F-m,201705071745
A2F591,39685377,a-n-A-C-F-m,201705071705
ACC3B4,39792327,a-n-A-C-F-m,201705080845
A3EE1F,39657621,a-n-A-C-F-m,201705071635
A7ED31,39667152,a-n-A-C-F-m,201705071650
A53696,39756114,a-n-A-C-F-m,201705071805
ICAO-AC82F8,39783925,a-n-A-C-F-m,201705080540
ICAO-4B1884,39779453,a-n-A-C-F,201705072245
ABA7B0,39663646,a-n-A-C-F-m,201705071645
A63665,39680333,a-n-A-C-F-m,201705071700
ICAO-A8AEF3,39772658,a-n-A-C-F-m,201705072015
ICAO-4B1884,39779454,a-n-A-C-F,201705072245
AA6F46,39714190,a-n-A-C-F-m,201705071725
ICAO-406C39,39773354,a-n-A-C-F,201705072020
ICAO-4B1884,39769478,a-n-A-C-F,201705071930
A0DDFB,39755712,a-n-A-C-F-m,201705071805
AD8BED,39734727,a-n-A-C-F-m,201705071755
AA600A,39667887,a-n-A-C-F-m,201705071650
ICAO-A923EF,39774412,a-n-A-C-F-m,201705072035
AA6F46,39712677,a-n-A-C-F-m,201705071725
A2F591,39694260,a-n-A-C-F-m,201705071710
AA75EF,39721490,a-n-A-C-F-m,201705071735
ICAO-738042,39783466,a-n-A-C-F,201705080440
AB62F8,39794127,a-n-A-C-F-m,201705080845
A2DCEE,39724128,a-n-A-C-F-m,201705071740
A33ECC,39808830,a-n-A-C-F-m,201705080850
AB62F8,39805474,a-n-A-C-F-m,201705080850
ICAO-AA2BA4,39772216,a-n-A-C-F-m,201705072010
AA75EF,39721365,a-n-A-C-F-m,201705071735
ICAO-06A0F9,39789461,a-n-A-C-F,201705080805
ACBF63,39792675,a-n-A-C-F-m,201705080845
ICAO-AD6C3B,39734896,a-n-A-C-F-m,201705071755
A63665,39684459,a-n-A-C-F-m,201705071705
A65527,39702810,a-n-A-C-F-m,201705071715
AACF19,39759994,a-n-A-C-F-m,201705071805
AAF183,39687596,a-n-A-C-F-m,201705071705
A6A7DC,39656945,a-n-A-C-F-m,201705071635
AB4BA6,39695803,a-n-A-C-F-m,201705071710
A1AA24,39660609,a-n-A-C-F-m,201705071640
ICAO-AB5ADE,39690309,a-n-A-C-F-m,201705071710
ICAO-4006AC,39778296,a-n-A-C-F,201705072225
C0193B,39729233,a-n-A-C-F-m,201705071745
C01EF7,39763195,a-n-A-C-F-m,201705071810
A8299A,39676375,a-n-A-C-F-m,201705071655
AD734A,39723742,a-n-A-C-F-m,201705071740
AD734A,39724828,a-n-A-C-F-m,201705071740
AA7C64,39720578,a-n-A-C-F-m,201705071735
AA6F46,39707545,a-n-A-C-F-m,201705071720
AD734A,39724088,a-n-A-C-F-m,201705071740
42423F,39665153,a-n-A-C-F-m,201705071645
ICAO-40073F,39769319,a-n-A-C-F,201705071930
A1AA24,39658883,a-n-A-C-F-m,201705071640
A3EE1F,39658050,a-n-A-C-F-m,201705071635
AB7B02,39667404,a-n-A-C-F-m,201705071650
A9B85B,39726533,a-n-A-C-F-m,201705071745
AD734A,39724117,a-n-A-C-F-m,201705071740
ICAO-A3C3E0,39776027,a-n-A-C-F-m,201705072055
AD935B,39716704,a-n-A-C-F-m,201705071730
A3FF61,39735268,a-n-A-C-F-m,201705071755
A8A3CE,39728778,a-n-A-C-F-m,201705071745
ICAO-398904,39771649,a-n-A-C-F,201705071955
ICAO-A83D1A,39792021,a-n-A-C-F-s,201705080840
A98ED9,39708379,a-n-A-C-F-m,201705071720
A8A3CE,39733174,a-n-A-C-F-m,201705071750
AD734A,39725009,a-n-A-C-F-m,201705071740
A85119,39798088,a-n-A-C-F-m,201705080850
ICAO-ABEC03,39786191,a-n-A-C-F-m,201705080640
AB1971,39707848,a-n-A-C-F-m,201705071720
A8C802,39668789,a-n-A-C-F-m,201705071650
AD846F,39754846,a-n-A-C-F-m,201705071800
345241,39761312,a-n-A-C-F-m,201705071805
A96BA2,39695873,a-n-A-C-F-m,201705071710
A8A3CE,39733617,a-n-A-C-F-m,201705071750
ICAO-42426C,39779760,a-n-A-C-F,201705072250
3C64EC,39718598,a-n-A-C-F-m,201705071730
A8A3CE,39726872,a-n-A-C-F-m,201705071745
A2DCEE,39724526,a-n-A-C-F-m,201705071740
ICAO-A854D0,39722672,a-n-A-C-F-m,201705071740
ICAO-40655D,39763710,a-n-A-C-F,201705071810
A9B85B,39724477,a-n-A-C-F-m,201705071740
A8299A,39674021,a-n-A-C-F-m,201705071655
A2F591,39681068,a-n-A-C-F-m,201705071700
A8A3CE,39735629,a-n-A-C-F-m,201705071755
AAF183,39684229,a-n-A-C-F-m,201705071705
A80287,39756942,a-n-A-C-F-m,201705071805
A35AAE,39713819,a-n-A-C-F-m,201705071725
AA8B40,39692015,a-n-A-C-F-m,201705071710
A85119,39793343,a-n-A-C-F-m,201705080845
ICAO-AA931D,39719910,a-n-A-C-F-m,201705071730
3C64EC,39719176,a-n-A-C-F-m,201705071730
AA600A,39668152,a-n-A-C-F-m,201705071650
A8913B,39702053,a-n-A-C-F-m,201705071715
A71EFA,39672932,a-n-A-C-F-m,201705071655
ICAO-A967EB,39785292,a-n-A-C-F-m,201705080630
A4337C,39741662,a-n-A-C-F-m,201705071755
ICAO-AC82F8,39783895,a-n-A-C-F-m,201705080540
AB4BA6,39692733,a-n-A-C-F-m,201705071710
ICAO-A0B550,39784752,a-n-A-C-F-m,201705080615
42423F,39661357,a-n-A-C-F-m,201705071640
AAF183,39692140,a-n-A-C-F-m,201705071710
A63665,39681691,a-n-A-C-F-m,201705071700
A45091,39756647,a-n-A-C-F-m,201705071805
ABF826,39701792,a-n-A-C-F-m,201705071715
A98ED9,39718855,a-n-A-C-F-m,201705071730
ICAO-A967EB,39785370,a-n-A-C-F-m,201705080630
AA8B40,39697247,a-n-A-C-F-m,201705071715
C0410E,39726758,a-n-A-C-F-m,201705071745
AA60AF,39716723,a-n-A-C-F-m,201705071730
AA7E7C,39670665,a-n-A-C-F-m,201705071650
A7FED0,39705064,a-n-A-C-F-m,201705071720
A3FF61,39739510,a-n-A-C-F-m,201705071755
ABA7B0,39666949,a-n-A-C-F-m,201705071650
ICAO-A3612A,39773932,a-n-A-C-F-m,201705072030
ICAO-4CA74E,39704105,a-n-A-C-F,201705071720
ICAO-A33B52,39788304,a-n-A-C-F-s,201705080735
AB7B02,39669515,a-n-A-C-F-m,201705071650
C01EF7,39762831,a-n-A-C-F-m,201705071810
ICAO-A2A77B,39787568,a-n-A-C-F-m,201705080720
AA6F46,39711364,a-n-A-C-F-m,201705071725
AA75EF,39719629,a-n-A-C-F-m,201705071730
ICAO-A3612A,39773703,a-n-A-C-F-m,201705072025
ICAO-A4460E,39787672,a-n-A-C-F-m,201705080720
A6082F,39701672,a-n-A-C-F-m,201705071715
A6F00D,39805466,a-n-A-C-F-m,201705080850
A71EFA,39679720,a-n-A-C-F-m,201705071700
ICAO-4006B0,39772431,a-n-A-C-F,201705072010
AB7B02,39668272,a-n-A-C-F-m,201705071650
ICAO-AD6C3B,39773009,a-n-A-C-F-m,201705072015
AA75EF,39723638,a-n-A-C-F-m,201705071740
ICAO-4067D6,39772690,a-n-A-C-F,201705072015
AD9712,39705956,a-n-A-C-F-m,201705071720
A2DCEE,39723370,a-n-A-C-F-m,201705071740
AACF19,39741847,a-n-A-C-F-m,201705071755
A2F591,39687104,a-n-A-C-F-m,201705071705
ICAO-AB2AE1,39781955,a-n-A-C-F-m,201705080000
ICAO-ABD627,39764107,a-n-A-C-F-m,201705071815
AD9712,39710316,a-n-A-C-F-m,201705071725
345241,39761678,a-n-A-C-F-m,201705071805
A9B85B,39725027,a-n-A-C-F-m,201705071740
A96BA2,39696962,a-n-A-C-F-m,201705071715
ICAO-40058A,39767535,a-n-A-C-F,201705071900
AA7C64,39718685,a-n-A-C-F-m,201705071730
AA6F46,39709472,a-n-A-C-F-m,201705071720
A1AA24,39658891,a-n-A-C-F-m,201705071640
A836FB,39672739,a-n-A-C-F-m,201705071655
